RESOLUCAO,BITRATE,QP,FPS,PSNR,SSIM,LPIPS,VMAF
110592000,59642.4,25,24,42.152706,0.33244914,,
110592000,37618.6,29,24,40.19383,0.2862601,,
110592000,91808.0,22,24,43.78433,0.33607897,,
110592000,47706.2,27,24,41.451363,0.29019037,,
110592000,34444.2,30,24,40.022373,0.26287037,,
110592000,207295.4,21,24,42.59441,0.46510172,,
110592000,119535.4,25,24,41.151985,0.4154555,,
110592000,81896.4,28,24,39.792927,0.3655394,,
110592000,115483.8,25,24,42.47106,0.27980486,,
110592000,54728.2,31,24,40.15637,0.2046085,,
110592000,34701.6,35,24,38.515697,0.17152952,,
110592000,42536.2,27,24,41.662037,0.21149261,,
110592000,29760.8,30,24,40.77544,0.18088453,,
110592000,21817.6,33,24,39.524925,0.15974213,,
110592000,16956.0,30,24,43.675545,0.14069739,,
110592000,9688.4,36,24,41.440163,0.13809924,,
110592000,6862.0,40,24,38.292213,0.12793683,,
110592000,190183.0,31,24,28.166677,0.68771005,,
110592000,83670.8,36,24,25.432926,0.5818185,,
110592000,55831.6,39,24,24.09412,0.4958568,,
110592000,106859.8,31,24,27.850666,0.84882075,,
110592000,62274.8,35,24,25.290678,0.7421267,,
110592000,40127.4,38,24,23.595615,0.63473344,,
110592000,125868.0,30,24,35.080944,0.7301748,,
110592000,80936.4,34,24,33.280178,0.66567254,,
110592000,59633.6,37,24,31.911272,0.6078767,,
110592000,175456.4,31,24,35.34786,0.5715056,,
110592000,99514.8,36,24,33.026802,0.5073604,,
110592000,72288.8,39,24,31.766243,0.4635253,,
110592000,1295412.6,28,24,30.218956,0.78645885,,
110592000,701740.8,32,24,28.069038,0.67722267,,
110592000,496603.2,34,24,27.110144,0.61157787,,
110592000,494418.6,30,24,34.498024,0.5141881,,
110592000,204634.4,35,24,32.241985,0.3616987,,
110592000,144526.8,37,24,31.428795,0.30824783,,
110592000,1080902.2,26,24,36.372826,0.6567557,,
110592000,397808.6,32,24,33.405262,0.4716779,,
110592000,278262.4,34,24,32.52239,0.4118255,,
110592000,665571.2,26,24,33.485672,0.74127275,,
110592000,325998.8,30,24,31.330639,0.65151304,,
110592000,155093.4,34,24,29.247807,0.5499628,,
110592000,101347.8,26,24,35.848385,0.660355,,
110592000,58113.8,30,24,34.325863,0.58085364,,
110592000,37116.0,34,24,32.719322,0.4816965,,
110592000,136996.8,23,24,37.63484,0.7316635,,
110592000,78428.0,27,24,35.285255,0.66599923,,
110592000,52085.2,30,24,33.76307,0.6077989,,
110592000,84320.2,24,24,38.18833,0.6668541,,
110592000,50265.0,28,24,36.050594,0.58871,,
110592000,35209.2,31,24,34.650734,0.52339584,,
110592000,183623.2,30,24,32.094246,0.65551263,,
110592000,120300.8,33,24,30.728975,0.5711553,,
110592000,81711.6,36,24,29.508635,0.48658496,,
110592000,1123002.4,22,24,34.7051,0.88056463,,
110592000,303727.0,30,24,30.593233,0.7013954,,
110592000,218882.4,32,24,29.63481,0.63261527,,
110592000,483261.8,26,24,31.460257,0.78393924,,
110592000,262459.6,29,24,29.693827,0.7159325,,
110592000,153445.4,32,24,28.220785,0.63307214,,
110592000,141418.2,29,24,31.876486,0.6502903,,
110592000,82072.2,33,24,30.151316,0.5162626,,
110592000,54223.4,36,24,29.016283,0.41533503,,
110592000,65760.2,29,24,49.089924,0.6572698,,
110592000,32500.2,35,24,45.156914,0.5948366,,
110592000,21831.4,39,24,43.007217,0.57294095,,
110592000,280651.8,31,24,33.359093,0.5304888,,
110592000,144735.0,36,24,31.658468,0.40346977,,
110592000,94854.6,40,24,30.363403,0.31346333,,
110592000,158134.0,31,24,30.40039,0.53957903,,
110592000,71318.8,37,24,28.610693,0.43561396,,
110592000,49932.8,40,24,27.659021,0.39411643,,
110592000,48696.2,33,24,33.31257,0.3834793,,
110592000,32952.2,37,24,32.248405,0.29997808,,
110592000,29579.4,38,24,31.93457,0.27707636,,
138240000,372574.0,25,30,35.512722,0.6933772,,
138240000,171803.8,30,30,32.955032,0.59818995,,
138240000,107574.4,33,30,31.471296,0.5244535,,
138240000,511128.6,25,30,32.214764,0.714501,,
138240000,182837.8,30,30,29.920221,0.55761975,,
138240000,103471.0,33,30,28.702568,0.44927603,,
138240000,154074.4,18,30,44.168835,0.46202973,,
138240000,72293.2,24,30,42.32428,0.42453802,,
138240000,46977.0,28,30,40.483967,0.3943689,,
138240000,118323.2,23,30,41.810585,0.50494516,,
138240000,58056.0,29,30,38.538605,0.44589537,,
138240000,41774.6,32,30,37.075222,0.416983,,
138240000,127848.4,24,30,38.328243,0.6667357,,
138240000,64309.0,30,30,34.950333,0.5444742,,
138240000,40657.0,34,30,33.145267,0.4519274,,
138240000,37203.2,21,30,46.16737,0.47122848,,
138240000,21422.6,26,30,43.64464,0.3999135,,
138240000,14039.2,30,30,41.915997,0.36891896,,
138240000,235782.2,28,30,37.65104,0.604017,,
138240000,120934.2,33,30,35.09599,0.52884924,,
138240000,93064.2,35,30,34.16427,0.4908569,,
138240000,85745.6,24,30,41.523067,0.40275392,,
138240000,45004.0,29,30,39.22973,0.36742356,,
138240000,29688.8,33,30,37.36379,0.32999665,,
138240000,42860.6,23,30,44.049885,0.56837994,,
138240000,22452.6,29,30,41.41397,0.52211607,,
138240000,14325.6,33,30,39.65132,0.48338693,,
138240000,58752.4,24,30,43.432053,0.4355068,,
138240000,43105.6,27,30,41.950535,0.39368603,,
138240000,36089.2,29,30,40.97209,0.3836792,,
138240000,122539.4,27,30,38.138638,0.69061816,,
138240000,82137.0,31,30,36.192196,0.6366059,,
138240000,61557.0,34,30,34.877937,0.5883432,,
138240000,70690.4,27,30,39.25586,0.5600651,,
138240000,43436.8,32,30,37.123486,0.49825123,,
138240000,33968.2,35,30,35.888153,0.4564879,,
138240000,67518.8,28,30,39.370358,0.47149637,,
138240000,34040.4,33,30,37.183052,0.40998697,,
138240000,23881.8,36,30,35.889435,0.37274718,,
138240000,133933.6,31,30,37.62376,0.48350257,,
138240000,88965.2,35,30,35.801556,0.43392208,,
138240000,66922.0,38,30,34.343914,0.39187434,,
138240000,143456.4,27,30,38.283463,0.6346014,,
138240000,85042.0,32,30,36.046642,0.5830126,,
138240000,57497.4,36,30,34.180252,0.5311369,,
110592000,106196.8,24,24,37.13619,0.60357994,,
110592000,52089.8,29,24,34.583622,0.47693565,,
110592000,35294.8,32,24,33.31911,0.40918553,,
110592000,595641.4,28,24,34.137897,0.43792027,,
110592000,368267.8,32,24,32.01092,0.38564974,,
110592000,251574.4,35,24,30.521154,0.34474665,,
110592000,395510.2,27,24,33.220512,0.72065276,,
110592000,177130.6,32,24,30.619244,0.6429083,,
110592000,128742.2,34,24,29.73486,0.61190194,,
110592000,76330.2,24,24,39.78699,0.41604614,,
110592000,38889.8,29,24,37.08046,0.36167583,,
110592000,24809.2,33,24,35.12105,0.31634668,,
110592000,212564.4,26,24,35.09784,0.5116026,,
110592000,125293.6,30,24,33.01198,0.4682195,,
110592000,63573.6,35,24,30.33248,0.40294883,,
110592000,225414.6,26,24,35.082817,0.51140887,,
110592000,131450.2,30,24,32.992466,0.46741277,,
110592000,86516.8,33,24,31.232155,0.42853647,,
110592000,400889.6,25,24,35.52942,0.47695377,,
110592000,211995.6,30,24,32.45799,0.4310455,,
110592000,125778.8,34,24,30.199097,0.3953029,,
110592000,453992.8,24,24,36.208183,0.481465,,
110592000,206897.4,30,24,32.52317,0.4272689,,
110592000,122198.0,34,24,30.290518,0.38988215,,
110592000,184916.0,27,24,34.262253,0.472435,,
110592000,110831.0,31,24,32.143517,0.42205682,,
110592000,84250.8,33,24,30.926233,0.3953577,,
110592000,139101.6,27,24,36.873985,0.33471662,,
110592000,87918.0,31,24,35.178642,0.29863098,,
110592000,69874.2,33,24,34.255657,0.28014287,,
110592000,93911.6,26,24,36.021397,0.45211518,,
110592000,48507.0,31,24,33.48714,0.3733569,,
110592000,32980.0,34,24,32.111576,0.33575264,,
110592000,116074.8,26,24,36.199467,0.4330147,,
110592000,60020.2,31,24,33.575764,0.3688855,,
110592000,35709.4,35,24,31.59231,0.320254,,
110592000,246177.8,26,24,33.90107,0.4993533,,
110592000,122642.6,31,24,31.1215,0.44246596,,
110592000,70498.2,35,24,29.058317,0.39253357,,
138240000,131651.4,26,30,38.270607,0.55434644,,
138240000,82040.6,30,30,36.466976,0.49998006,,
138240000,57101.2,33,30,34.92286,0.45412964,,
138240000,301000.6,28,30,34.58013,0.3643015,,
138240000,109512.6,35,30,32.72506,0.28987053,,
138240000,71127.2,39,30,31.446459,0.25186557,,
138240000,142336.0,30,30,36.698437,0.40624818,,
138240000,80174.8,35,30,34.212597,0.33890706,,
138240000,58560.2,38,30,32.69532,0.30149147,,
138240000,157432.4,31,30,36.269363,0.3029357,,
138240000,108994.2,34,30,35.076954,0.25965852,,
138240000,77569.2,37,30,33.792507,0.22410248,,
138240000,245316.8,25,30,38.90168,0.47799388,,
138240000,140861.6,29,30,37.44553,0.3901266,,
138240000,91889.4,33,30,36.018852,0.31274456,,
138240000,338199.2,26,30,33.89795,0.38089502,,
138240000,173773.0,30,30,33.031757,0.28133506,,
138240000,117058.4,33,30,32.285812,0.21925873,,
138240000,197468.6,27,30,35.32982,0.5153888,,
138240000,107959.4,31,30,33.671486,0.38253257,,
138240000,80632.6,33,30,32.83486,0.32951388,,
138240000,180265.4,28,30,38.911003,0.5267905,,
138240000,115979.4,32,30,36.73556,0.45841548,,
138240000,94599.2,34,30,35.738106,0.42557275,,
138240000,130500.2,27,30,33.98746,0.18027042,,
138240000,69854.4,31,30,33.560646,0.13765644,,
138240000,54413.0,33,30,33.2811,0.123278454,,
138240000,202684.0,25,30,36.91726,0.38634408,,
138240000,104516.6,29,30,35.82028,0.2805461,,
138240000,70885.4,32,30,35.040066,0.22267164,,
110592000,237453.4,24,24,34.09062,0.72778064,,
110592000,102397.2,30,24,31.36997,0.6367294,,
110592000,65760.6,34,24,29.492672,0.57429135,,
110592000,349794.0,28,24,35.003002,0.6359684,,
110592000,190021.6,33,24,33.052082,0.5711516,,
110592000,135416.6,36,24,31.816639,0.52603006,,
110592000,109605.2,26,24,37.0245,0.45650113,,
110592000,66546.2,30,24,35.319542,0.37539718,,
110592000,46156.8,33,24,33.951878,0.32236323,,
110592000,169757.2,27,24,37.5636,0.52801937,,
110592000,76832.8,34,24,34.457104,0.4026934,,
110592000,57500.6,37,24,33.082558,0.34852016,,
110592000,913087.6,26,24,34.54762,0.64337415,,
110592000,455937.2,32,24,31.416906,0.5728419,,
110592000,283117.4,36,24,29.473877,0.5088644,,
110592000,233751.4,33,24,34.090935,0.4555084,,
110592000,146134.0,37,24,32.302483,0.3815772,,
110592000,100573.2,40,24,30.87489,0.3245268,,
110592000,92441.2,30,24,32.181686,0.7217415,,
110592000,63937.2,33,24,30.27256,0.643073,,
110592000,42980.8,36,24,28.551176,0.5400507,,
110592000,103990.8,29,24,32.66428,0.73814255,,
110592000,57618.6,34,24,29.722866,0.60987073,,
110592000,39436.4,37,24,28.128809,0.50666547,,
110592000,229449.6,16,24,43.193775,0.4941658,,
110592000,98571.2,21,24,41.497803,0.42303526,,
110592000,58896.4,25,24,39.891647,0.37357655,,
110592000,591967.4,23,24,36.878613,0.5541144,,
110592000,240600.4,28,24,33.855812,0.4806669,,
110592000,113345.0,32,24,31.991838,0.42085278,,
110592000,207664.6,30,24,34.636093,0.55156696,,
110592000,101989.6,35,24,32.745644,0.4700295,,
110592000,68599.0,38,24,31.55208,0.4170011,,
110592000,143632.4,28,24,34.507267,0.7090266,,
110592000,76818.8,32,24,32.53829,0.5848025,,
110592000,57386.4,34,24,31.679882,0.517402,,
110592000,186159.8,26,24,38.24068,0.35685527,,
110592000,103238.6,31,24,36.035904,0.31325278,,
110592000,72838.8,34,24,34.78239,0.2865206,,
110592000,320994.0,25,24,37.615116,0.70805776,,
110592000,175966.4,30,24,35.297443,0.62787086,,
110592000,113276.0,34,24,33.443798,0.554439,,
110592000,402735.0,23,24,36.649338,0.7891452,,
110592000,150241.0,30,24,33.263725,0.67332405,,
110592000,102053.8,33,24,31.773247,0.606918,,
110592000,118590.0,29,24,36.825138,0.47772712,,
110592000,69321.4,33,24,35.11382,0.40500966,,
110592000,54322.6,35,24,34.302834,0.36461005,,
110592000,252891.4,29,24,34.477123,0.74274623,,
110592000,117797.2,35,24,31.792965,0.6088494,,
110592000,81078.6,38,24,30.39182,0.5299806,,
110592000,300660.2,28,24,33.362408,0.83593285,,
110592000,111073.4,35,24,29.824024,0.7050325,,
110592000,74377.4,38,24,28.32305,0.6189769,,
110592000,163272.4,26,24,36.551025,0.6134506,,
110592000,95603.8,30,24,34.863583,0.5098444,,
110592000,57148.4,34,24,33.152668,0.4157705,,
110592000,180494.8,28,24,34.510414,0.7772304,,
110592000,92229.2,33,24,32.17005,0.6701176,,
110592000,63176.2,36,24,30.754639,0.5956369,,
110592000,411842.6,25,24,33.694378,0.6229983,,
110592000,196845.4,29,24,31.153326,0.5517982,,
110592000,120400.6,32,24,29.667997,0.4926813,,
110592000,310838.2,26,24,34.401596,0.5575657,,
110592000,139588.4,31,24,32.28051,0.47186673,,
110592000,72322.4,35,24,30.696926,0.3852699,,
110592000,319074.2,26,24,39.40529,0.71630734,,
110592000,185434.4,30,24,37.79887,0.67209107,,
110592000,125686.6,33,24,36.495525,0.61364543,,
110592000,169913.4,23,24,38.958546,0.6296654,,
110592000,72443.4,28,24,36.620743,0.58466303,,
110592000,40466.2,32,24,34.708263,0.5114266,,
110592000,118507.0,27,24,37.09853,0.83996654,,
110592000,71113.2,31,24,35.154892,0.7970244,,
110592000,55117.0,33,24,34.0724,0.74857867,,
110592000,113934.8,27,24,37.141476,0.82828027,,
110592000,66867.0,31,24,35.198074,0.7881742,,
110592000,51722.2,33,24,34.095173,0.7650243,,
110592000,134718.8,30,24,35.032406,0.7748936,,
110592000,90735.8,33,24,33.406227,0.7409055,,
110592000,71341.2,35,24,32.52215,0.69942474,,
110592000,210085.8,26,24,39.02234,0.60693127,,
110592000,109143.8,31,24,36.33985,0.52177894,,
110592000,75527.6,34,24,34.755898,0.46781227,,
110592000,209975.2,25,24,39.787197,0.63886267,,
110592000,95519.2,31,24,36.581543,0.531161,,
110592000,58123.0,35,24,34.65761,0.5005744,,
110592000,155153.8,26,24,39.021484,0.59521586,,
110592000,79876.4,30,24,37.015747,0.5420879,,
110592000,51342.8,33,24,35.45306,0.4981427,,
110592000,198046.8,26,24,38.986214,0.6112772,,
110592000,94976.6,31,24,36.391544,0.51531446,,
110592000,53889.8,35,24,34.37865,0.4719249,,
110592000,119090.0,29,24,37.922947,0.61214525,,
110592000,67065.4,34,24,35.62566,0.5147046,,
110592000,48351.4,37,24,34.066975,0.4868479,,
110592000,130159.6,26,24,39.185574,0.6888896,,
110592000,72540.6,31,24,37.137897,0.61269987,,
110592000,51711.4,34,24,35.811928,0.55874836,,
110592000,38646.4,28,24,38.514683,0.5539679,,
110592000,20199.6,33,24,36.26555,0.4887555,,
110592000,14596.6,36,24,34.729794,0.4169491,,
110592000,65299.0,29,24,38.663475,0.5799333,,
110592000,34260.0,35,24,36.098244,0.51693493,,
110592000,25244.6,38,24,34.59778,0.47018433,,
110592000,112832.2,27,24,36.227604,0.7000668,,
110592000,58605.0,31,24,34.291855,0.5942238,,
110592000,38498.0,34,24,32.867256,0.53385437,,
110592000,179230.8,25,24,40.122677,0.77157813,,
110592000,99933.6,30,24,37.569283,0.67570144,,
110592000,72677.2,33,24,35.93841,0.6301835,,
110592000,174184.0,26,24,37.833267,0.72785217,,
110592000,131380.0,28,24,36.784733,0.7007503,,
110592000,77615.2,32,24,34.768394,0.6347444,,
110592000,86829.0,27,24,37.55642,0.6806502,,
110592000,47858.8,32,24,35.536133,0.6007807,,
110592000,32469.0,36,24,33.808815,0.5322797,,
110592000,372176.4,25,24,35.296574,0.84162,,
110592000,175216.0,29,24,32.987827,0.7698059,,
110592000,105709.0,32,24,31.448494,0.706706,,
110592000,183245.8,25,24,38.795517,0.73046416,,
110592000,97215.2,30,24,36.554672,0.63577056,,
110592000,60991.8,34,24,34.68922,0.5769262,,
110592000,234465.8,30,24,34.562252,0.75508475,,
110592000,142446.8,34,24,32.63058,0.7102784,,
110592000,110817.6,36,24,31.541664,0.64829725,,
110592000,804133.8,26,24,36.21595,0.8446891,,
110592000,344845.4,32,24,32.83592,0.72898805,,
110592000,218557.8,35,24,31.251953,0.6496571,,
110592000,159190.0,26,24,37.44135,0.74611443,,
110592000,88004.0,31,24,35.36228,0.6937627,,
110592000,69882.0,33,24,34.41683,0.6667366,,
110592000,114328.0,28,24,35.495983,0.72232234,,
110592000,58266.6,33,24,33.260357,0.6370041,,
110592000,40638.4,36,24,31.888958,0.5790578,,
110592000,233275.8,30,24,34.83947,0.72929674,,
110592000,104712.8,36,24,31.866175,0.669356,,
110592000,62684.2,40,24,29.999989,0.5901272,,
110592000,254823.8,29,24,34.383465,0.78088725,,
110592000,114780.0,35,24,31.49034,0.69882697,,
110592000,75490.0,38,24,30.01877,0.62194943,,
110592000,157641.4,32,24,34.747272,0.745511,,
110592000,100203.4,36,24,32.726536,0.6576034,,
110592000,72922.0,39,24,31.292162,0.61271495,,
110592000,153983.0,28,24,36.79949,0.8417918,,
110592000,81764.0,34,24,34.015488,0.7692244,,
110592000,66819.0,36,24,32.90655,0.7343573,,
110592000,158081.4,30,24,34.63622,0.81195664,,
110592000,83658.0,35,24,32.026035,0.7261516,,
110592000,53358.8,39,24,30.039417,0.6555167,,
110592000,299000.8,23,24,40.69404,0.8314879,,
110592000,131028.6,30,24,37.32832,0.7479538,,
110592000,73243.2,35,24,34.79684,0.6991418,,
110592000,161596.2,24,24,38.806725,0.77662534,,
110592000,93392.4,28,24,37.067772,0.74178547,,
110592000,58911.6,32,24,35.40222,0.6871477,,
110592000,81571.2,24,24,40.266685,0.70161563,,
110592000,46927.8,28,24,38.95887,0.6651427,,
110592000,30029.8,32,24,37.633694,0.61931926,,
110592000,138922.2,24,24,39.291275,0.7204617,,
110592000,81455.2,28,24,37.70126,0.6861284,,
110592000,52013.4,32,24,36.202812,0.63457835,,
110592000,156115.4,28,24,38.187084,0.6329685,,
110592000,95102.6,32,24,36.349445,0.53940773,,
110592000,66110.2,35,24,34.940605,0.49006906,,
110592000,140432.8,27,24,38.938583,0.6170115,,
110592000,78624.2,32,24,37.028286,0.54503417,,
110592000,58034.8,35,24,35.813656,0.5304602,,
110592000,163071.4,23,24,39.529823,0.78419703,,
110592000,66417.0,30,24,36.44066,0.69502354,,
110592000,39025.0,35,24,34.08465,0.65329987,,
110592000,73242.6,27,24,38.825935,0.73238236,,
110592000,42203.4,32,24,36.86198,0.6690877,,
110592000,32066.0,35,24,35.534836,0.62086934,,
110592000,127353.0,30,24,36.707626,0.7120109,,
110592000,72742.6,35,24,34.29551,0.6371642,,
110592000,48331.2,39,24,32.479084,0.59003246,,
110592000,102855.2,27,24,39.461567,0.6692987,,
110592000,54572.4,33,24,37.072533,0.59803236,,
110592000,41609.2,36,24,35.77294,0.5826618,,
110592000,153956.0,24,24,40.230972,0.69975865,,
110592000,67951.2,31,24,37.570004,0.62163836,,
110592000,50461.6,34,24,36.36907,0.58932215,,
110592000,64266.0,28,24,38.30575,0.7147742,,
110592000,36073.4,34,24,36.033978,0.63792354,,
110592000,28720.4,37,24,34.767506,0.6180953,,
311040000,404151.4,26,30,38.98866,0.6561853,,
311040000,198884.6,32,30,36.424232,0.58772564,,
311040000,144428.2,35,30,35.06448,0.54814553,,
311040000,270164.4,30,30,38.07664,0.581674,,
311040000,161372.2,35,30,35.732056,0.52615213,,
311040000,121004.0,38,30,34.25327,0.4875296,,
311040000,236219.4,30,30,38.92467,0.592818,,
311040000,143294.0,35,30,36.535255,0.5451958,,
311040000,119687.4,37,30,35.645985,0.5219072,,
311040000,233823.4,25,30,37.48741,0.6082309,,
311040000,116061.0,30,30,35.000534,0.55475557,,
311040000,90297.4,32,30,33.930878,0.5255075,,
311040000,677141.8,28,30,34.74602,0.4916374,,
311040000,336337.4,33,30,33.06556,0.40327397,,
311040000,263308.6,35,30,32.372814,0.36478835,,
311040000,752815.2,28,30,33.29884,0.7682587,,
311040000,575965.2,30,30,32.404015,0.73499143,,
311040000,389008.8,33,30,30.869362,0.6666078,,
311040000,781906.6,26,30,38.678856,0.6350656,,
311040000,399733.6,32,30,36.351673,0.5650898,,
311040000,263563.6,36,30,34.55849,0.5127319,,
311040000,572079.8,27,30,34.28688,0.52200824,,
311040000,303244.0,31,30,32.60349,0.47081944,,
311040000,213531.0,33,30,31.63446,0.44345775,,
311040000,368150.4,28,30,39.24524,0.5984169,,
311040000,207201.4,34,30,36.83231,0.52943915,,
311040000,160300.6,37,30,35.430054,0.49269164,,
311040000,273452.0,25,30,37.795242,0.5564089,,
311040000,145295.4,30,30,35.837486,0.49444768,,
311040000,107413.2,33,30,34.52261,0.4504927,,
311040000,2084355.4,27,30,37.277866,0.43034947,,
311040000,854383.6,32,30,34.47285,0.29438254,,
311040000,568213.6,34,30,33.46987,0.25034207,,
311040000,1277515.6,30,30,31.388369,0.7727483,,
311040000,752449.4,34,30,29.201338,0.6983382,,
311040000,492948.8,37,30,27.55821,0.62642264,,
311040000,468104.4,30,30,33.500378,0.64525586,,
311040000,209516.8,37,30,30.416431,0.5011785,,
311040000,150937.4,40,30,28.967024,0.42822683,,
311040000,875564.6,30,30,36.081905,0.75748485,,
311040000,481858.2,35,30,33.543087,0.69600755,,
311040000,336159.2,38,30,31.901012,0.64584494,,
311040000,2065502.2,25,30,35.789825,0.6610741,,
311040000,531042.8,36,30,30.715199,0.54271984,,
311040000,437995.6,38,30,29.74666,0.51863253,,
311040000,177527.2,31,30,35.588516,0.71293324,,
311040000,113966.4,36,30,33.05463,0.63957834,,
311040000,94055.2,39,30,31.638187,0.5830082,,
311040000,521343.4,28,30,39.00638,0.613576,,
311040000,292202.6,33,30,36.60572,0.5475157,,
311040000,214198.0,36,30,35.066906,0.50068593,,
311040000,1034887.8,28,30,34.2989,0.8053727,,
311040000,567275.4,33,30,31.743855,0.71310604,,
311040000,394565.6,36,30,30.220764,0.6502509,,
311040000,425254.4,28,30,35.46737,0.6779957,,
311040000,256212.2,31,30,34.080322,0.62572587,,
311040000,135043.2,35,30,32.20795,0.5404829,,
311040000,73679.8,28,30,47.04828,0.87234443,,
311040000,46608.8,32,30,43.948647,0.67830527,,
311040000,33777.0,35,30,41.211067,0.5551292,,
311040000,146783.4,28,30,38.685307,0.19869524,,
311040000,115633.4,30,30,38.03594,0.1892015,,
311040000,67202.4,35,30,35.93858,0.17185687,,
311040000,717120.6,22,30,38.902584,0.4646456,,
311040000,188561.8,29,30,36.711628,0.40684396,,
311040000,133967.8,32,30,35.712154,0.37931737,,
311040000,233229.0,24,30,37.940697,0.46766296,,
311040000,117716.4,29,30,36.71279,0.41874334,,
311040000,74183.2,33,30,35.598816,0.38315654,,
311040000,392370.4,26,30,38.746338,0.40547153,,
311040000,212022.2,31,30,37.07203,0.34475332,,
311040000,146684.8,34,30,35.9567,0.3031595,,
311040000,752795.6,21,30,40.515636,0.35023654,,
311040000,320425.4,28,30,38.792206,0.3047025,,
311040000,208562.6,32,30,37.519127,0.2769316,,
311040000,374591.4,23,30,39.26904,0.3384919,,
311040000,278759.2,25,30,38.88293,0.3247737,,
311040000,238189.0,26,30,38.590874,0.31644922,,
311040000,415983.0,27,30,33.963764,0.63342196,,
311040000,223929.0,31,30,32.650135,0.5758488,,
311040000,169817.8,33,30,31.90439,0.5416057,,
311040000,398953.4,27,30,33.08731,0.6735371,,
311040000,137835.4,33,30,30.898125,0.5526613,,
311040000,111363.6,35,30,30.175863,0.49975282,,
311040000,525093.0,25,30,35.230156,0.59350693,,
311040000,147925.8,32,30,33.006126,0.48986638,,
311040000,92047.8,36,30,31.68422,0.42617536,,
311040000,138520.2,28,30,40.39501,0.5816569,,
311040000,74295.6,34,30,37.96101,0.53668654,,
311040000,62169.6,36,30,36.899536,0.5195407,,
311040000,143924.4,28,30,40.52068,0.56678826,,
311040000,86779.6,33,30,38.461082,0.53180647,,
311040000,66718.4,36,30,37.038887,0.5065211,,
311040000,80019.0,28,30,36.2966,0.30133474,,
311040000,38259.4,33,30,35.405006,0.26767558,,
311040000,27062.6,36,30,34.684784,0.24474426,,
311040000,324851.6,27,30,36.44885,0.45381638,,
311040000,198195.2,31,30,35.21322,0.41985476,,
311040000,157282.6,33,30,34.46459,0.40393928,,
311040000,192667.0,24,30,37.774628,0.54850054,,
311040000,97984.6,29,30,36.237442,0.5085748,,
311040000,71356.8,32,30,35.292904,0.48000005,,
311040000,614439.6,20,30,40.121483,0.6278303,,
311040000,265764.8,26,30,38.477955,0.57544863,,
311040000,171050.6,30,30,37.221466,0.5395391,,
311040000,227880.4,23,30,37.07971,0.2609202,,
311040000,134856.8,25,30,36.894123,0.24842565,,
311040000,95270.2,27,30,36.61451,0.23515157,,
311040000,484091.0,19,30,39.195854,0.32987306,,
311040000,165263.0,22,30,38.838108,0.29359445,,
311040000,60825.0,27,30,38.136173,0.25409937,,
311040000,118203.6,24,30,38.460743,0.35723817,,
311040000,67211.2,28,30,37.740696,0.33539656,,
311040000,47817.0,31,30,37.125523,0.31804448,,
311040000,172584.8,21,30,39.010136,0.3014021,,
311040000,76495.8,24,30,38.725594,0.27595428,,
311040000,46951.8,27,30,38.330414,0.25618556,,
311040000,134979.6,23,30,38.604694,0.27400482,,
311040000,58965.8,27,30,38.08558,0.25403,,
311040000,37783.8,30,30,37.649246,0.23839656,,
311040000,441410.0,20,30,39.036697,0.32606858,,
311040000,333423.2,21,30,38.919422,0.31347895,,
311040000,125176.6,26,30,38.237625,0.27318373,,
311040000,46595.2,25,30,40.19146,0.08740967,,
311040000,27852.0,28,30,39.88168,0.07662118,,
311040000,18701.0,31,30,37.374313,0.06678385,,
311040000,32396.6,27,30,39.852955,0.085727565,,
311040000,17698.0,32,30,39.26496,0.072528265,,
311040000,13394.6,35,30,38.67071,0.06161803,,
311040000,53267.6,28,30,39.62584,0.08864226,,
311040000,30661.4,33,30,38.984562,0.07688286,,
311040000,22483.6,36,30,37.99924,0.07627193,,
311040000,69496.6,27,30,39.97333,0.09704712,,
311040000,31391.0,34,30,38.844864,0.077180885,,
311040000,22823.8,38,30,37.9303,0.06959298,,
311040000,55958.6,29,30,39.57778,0.09623707,,
311040000,33543.0,34,30,38.804615,0.08554774,,
311040000,26313.0,37,30,38.086693,0.08164268,,
311040000,38342.6,28,30,39.81708,0.08965519,,
311040000,21340.0,33,30,39.0197,0.079628445,,
311040000,16020.6,36,30,38.35603,0.07257228,,
311040000,184782.0,22,30,40.342873,0.10966544,,
311040000,64527.2,27,30,39.906185,0.09386249,,
311040000,48800.6,29,30,39.62928,0.08806713,,
311040000,76912.6,25,30,40.573177,0.099119686,,
311040000,57118.8,27,30,40.312363,0.09276557,,
311040000,34566.2,31,30,39.858757,0.08521387,,
311040000,490097.0,21,30,39.50299,0.16695277,,
311040000,246955.6,24,30,39.22726,0.14848264,,
311040000,140661.2,28,30,38.813385,0.1309127,,
311040000,108553.6,25,30,39.149467,0.13745181,,
311040000,79861.2,27,30,38.952713,0.13079025,,
311040000,59801.0,29,30,38.7617,0.12403272,,
311040000,227973.0,24,30,39.004684,0.17037977,,
311040000,128228.8,28,30,38.559875,0.15428881,,
311040000,90392.4,31,30,38.177547,0.14372335,,
311040000,316646.6,22,30,39.45116,0.1520375,,
311040000,146365.0,26,30,39.090153,0.13335805,,
311040000,87024.2,30,30,38.71128,0.12090028,,
311040000,319709.2,22,30,39.51568,0.14203367,,
311040000,152032.0,26,30,39.173035,0.1246744,,
311040000,102205.4,29,30,38.866688,0.116430916,,
311040000,227969.4,23,30,39.36721,0.13532138,,
